0.0140;0.4542;False;False;0.8235;-4.7763;-0.0384;-0.0169;-36.0657;40.5791;0.0349;2.0679;352.3558;110.3263;0.8186;356.5913;2.6931;-0.0010;-0.0397;4.9672;-1.4291;-0.1522;235677;71.99805;Infinity;3241.71;-0.0140;-4.0219;0.6813;0.7668;-35.7248;41.0109;352.7889;354.4638;341.7118;108.7042;2.1281;356.7748;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.2195;0.3933;0.3596;0.4883;-4.6939;1.0810;1.1284;-36.0783;40.8028;2.6244;1.5909;5.1139;144.7603;3.9134;359.9791
0.0102;0.4701;False;False;0.8190;-4.6635;-0.0384;-0.0185;-35.8599;40.5190;0.0515;2.1034;353.7012;111.1005;0.7825;356.5241;2.7050;-0.0013;-0.0380;4.9248;-1.4771;-0.0572;235680;71.99657;Infinity;3241.75;-0.0094;-3.9037;0.6815;0.7656;-35.4983;40.9398;352.7999;354.4993;343.0790;109.4841;2.0897;356.7047;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.2612;0.3810;0.3596;0.4838;-4.5779;1.0808;1.1274;-35.8632;40.7405;2.7652;1.6360;6.0004;145.4364;3.9942;0.0579
0.0075;0.4835;False;False;0.8186;-4.5502;-0.0385;-0.0201;-35.6559;40.4568;0.0652;2.1370;354.9956;111.8851;0.7464;356.4588;2.7168;-0.0019;-0.0381;4.8810;-1.5278;0.0337;235683;71.98717;Infinity;3241.79;-0.0007;-3.7851;0.6818;0.7645;-35.2745;40.8664;352.8080;354.5315;344.3957;110.2739;2.0509;356.6383;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.3030;0.3684;0.3596;0.4836;-4.4615;1.0807;1.1261;-35.6501;40.6760;2.9017;1.7318;6.8187;146.1166;4.0741;0.1353
0.0054;0.4940;False;False;0.8220;-4.4365;-0.0386;-0.0217;-35.4539;40.3924;0.0761;2.1720;356.2385;112.6797;0.7122;356.3926;2.7281;-0.0025;-0.0394;4.8359;-1.5807;0.1217;235686;71.99956;Infinity;3241.84;0.0119;-3.6661;0.6821;0.7633;-35.0538;40.7905;352.8134;354.5641;345.6596;111.0742;2.0141;356.5716;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.3445;0.3557;0.3595;0.4874;-4.3444;1.0804;1.1246;-35.4394;40.6090;3.0488;1.7956;7.5541;146.7923;4.1456;0.2271
0.0040;0.5020;False;False;0.8291;-4.3222;-0.0387;-0.0233;-35.2538;40.3256;0.0846;2.2101;357.4316;113.4847;0.6796;356.3238;2.7391;-0.0030;-0.0412;4.7902;-1.6353;0.2037;235689;72.00092;Infinity;3241.88;0.0283;-3.5467;0.6824;0.7620;-34.8359;40.7120;352.8166;354.5995;346.8732;111.8850;1.9797;356.5026;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.3862;0.3419;0.3588;0.4950;-4.2270;1.0802;1.1232;-35.2310;40.5396;3.1929;1.8776;8.2292;147.4685;4.1892;0.2869
0.0029;0.5078;False;False;0.8395;-4.2055;-0.0388;-0.0049;-35.0556;40.2478;0.0909;1.3499;358.5729;114.3690;0.6476;357.9733;2.7921;-0.0035;0.4473;4.7444;-1.5872;0.2792;235692;71.99585;Infinity;3241.92;0.0481;-3.4267;0.6826;0.7668;-34.6210;40.6427;352.8178;354.0614;348.0354;112.5916;1.9466;357.6423;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.4280;0.3272;0.3575;0.5061;-4.1095;1.0800;1.1307;-35.0250;40.4879;3.3073;0.8397;8.8607;148.2074;4.1857;0.9391
0.0021;0.5120;False;False;0.8530;-4.0872;-0.0390;0.0086;-34.8594;40.1737;0.0956;0.7200;359.6597;115.2470;0.6157;358.9629;2.8195;-0.0040;0.2249;4.6756;-1.6514;0.3817;235695;71.99924;Infinity;3241.96;0.0708;-3.3052;0.6828;0.7754;-34.4090;40.5743;352.8172;353.3689;349.1441;113.3129;1.9140;358.8897;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.4695;0.3112;0.3565;0.5205;-3.9910;1.0798;1.1410;-34.8216;40.4388;3.4011;359.6643;9.4404;149.0281;4.1427;1.5498
0.0027;0.5155;False;False;0.8697;-3.9689;-0.0392;0.0167;-34.6652;40.1002;0.0988;0.3299;0.6933;116.0958;0.5836;359.4775;2.8195;-0.0043;0.1304;4.6295;-1.7246;0.4509;235698;71.99718;Infinity;3242.00;0.0964;-3.1832;0.6830;0.7820;-34.1999;40.4992;352.8153;352.9257;350.1996;114.0846;1.8820;359.5538;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.5112;0.2962;0.3568;0.5377;-3.8717;1.0797;1.1476;-34.6206;40.3788;3.4734;359.0196;9.9695;149.8732;4.0975;1.8091
0.0160;0.5191;False;False;0.8889;-3.8508;-0.0394;0.0212;-34.4730;40.0252;0.1011;0.1029;1.6728;116.9228;0.5506;359.7435;2.8178;-0.0049;0.0661;4.5857;-1.8051;0.5024;235701;72.00111;Infinity;3242.04;0.1246;-3.0610;0.6833;0.7863;-33.9937;40.4185;352.8120;352.6594;351.2019;114.8724;1.8488;359.9012;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.6, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.5530;0.2795;0.3596;0.5578;-3.7517;1.0797;1.1515;-34.4221;40.3108;3.5211;358.6520;10.4709;150.6850;4.1101;1.9314
0.0418;0.5231;False;False;0.9104;-3.7332;-0.0396;0.0232;-34.2826;39.9478;0.1032;359.9857;2.5964;117.7452;0.5178;359.8752;2.8111;-0.0053;0.0234;4.5449;-1.8838;0.5494;235704;71.99741;Infinity;3242.09;0.1548;-2.9387;0.6835;0.7885;-33.7903;40.3329;352.8083;352.5146;352.1487;115.6714;1.8157;0.0765;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.6, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.5945;0.2626;0.3665;0.5800;-3.6312;1.0796;1.1535;-34.2255;40.2367;3.5698;358.5141;10.9242;151.4053;4.1816;1.9223
0.0789;0.5274;False;False;0.9338;-3.6162;-0.0398;0.0237;-34.0938;39.8675;0.1046;359.9402;3.4633;118.5809;0.4857;359.9352;2.8014;-0.0056;-0.0040;4.5088;-1.9615;0.5918;235707;71.99667;Infinity;3242.13;0.1866;-2.8167;0.6837;0.7892;-33.5896;40.2429;352.8043;352.4507;353.0390;116.4902;1.7833;0.1589;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.6, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.6362;0.2440;0.3766;0.6042;-3.5103;1.0796;1.1540;-34.0310;40.1577;3.6030;358.3382;11.3070;152.0683;4.2612;1.7777
0.1260;0.5306;False;False;0.9590;-3.4989;-0.0400;0.0202;-33.9066;39.7847;0.1051;359.8228;4.2752;119.4325;0.4549;359.7062;2.7246;-0.0057;-0.3791;4.4775;-2.0937;0.6308;235710;71.99589;Infinity;3242.17;0.2199;-2.6949;0.6839;0.7887;-33.3912;40.1486;352.7996;352.4381;353.8734;117.3365;1.7522;0.1924;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.6780;0.2228;0.3886;0.6301;-3.3896;1.0795;1.1536;-33.8383;40.0741;3.6302;358.2428;11.5876;152.6636;4.3887;1.7234
0.1749;0.5329;False;False;0.9857;-3.3806;-0.0403;0.0063;-33.7206;39.6988;0.1043;359.3573;5.0299;120.2753;0.4246;358.7306;2.6984;-0.0062;-0.2943;4.4539;-2.2036;0.6631;235713;72.00352;Infinity;3242.21;0.2545;-2.5829;0.6840;0.7918;-33.1950;40.0440;352.7940;351.9634;354.6522;118.3012;1.7220;359.2395;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(0.0, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.5, -0.3, 0.8)_1.081002_System.String[];33.7195;0.2005;0.4011;0.6576;-3.2839;1.0795;1.1454;-33.6471;39.9760;3.6501;358.3650;11.8229;153.2759;4.5607;0.5961
0.2205;0.5346;False;False;1.0138;-3.2645;-0.0406;-0.0044;-33.5353;39.6075;0.1014;359.0485;5.7231;121.1616;0.3942;358.1462;2.7026;-0.0067;-0.2284;4.4380;-2.2701;0.6891;235716;71.99857;Infinity;3242.25;0.2899;-2.4707;0.6842;0.7919;-33.0006;39.9360;352.7865;351.5892;355.3705;119.2596;1.6925;358.5543;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, -0.1, -0.3, -0.3)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.6, -0.3, 0.7)_1.081002_System.String[];33.7612;0.1754;0.4128;0.6865;-3.1769;1.0794;1.1370;-33.4571;39.8757;3.6714;358.4050;12.0167;153.9876;4.7496;359.6379
0.2647;0.5358;False;False;1.0428;-3.1496;-0.0408;-0.0124;-33.3506;39.5125;0.0967;358.8547;6.3493;122.0981;0.3623;357.7974;2.7074;-0.0070;-0.1702;4.4293;-2.3280;0.7084;235719;72.00163;Infinity;3242.29;0.3258;-2.3565;0.6844;0.7902;-32.8078;39.8256;352.7769;351.3491;356.0243;120.2340;1.6622;358.1402;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.9, 0.1, -0.4, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.5, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.6, -0.3, 0.7)_1.081002_System.String[];33.8030;0.1486;0.4231;0.7164;-3.0663;1.0794;1.1300;-33.2681;39.7746;3.7196;358.5273;12.1346;154.7903;4.9115;358.9625
0.3071;0.5367;False;False;1.0725;-3.0353;-0.0411;-0.0184;-33.1661;39.4145;0.0907;358.7381;6.9052;123.0794;0.3294;357.5836;2.7085;-0.0073;-0.1300;4.4260;-2.3873;0.7241;235722;71.99856;Infinity;3242.34;0.3618;-2.2409;0.6846;0.7879;-32.6163;39.7127;352.7656;351.2052;356.6064;121.2340;1.6305;357.8936;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.6, -0.4, 0.7)_1.081002_System.String[];33.8445;0.1198;0.4330;0.7469;-2.9528;1.0790;1.1244;-33.0800;39.6722;3.8697;358.7159;12.1528;155.7041;5.0546;358.4517
0.3437;0.5373;False;False;1.1026;-2.9216;-0.0415;-0.0231;-32.9816;39.3136;0.0837;358.6663;7.3877;124.1008;0.2954;357.4366;2.7033;-0.0074;-0.1074;4.4295;-2.4520;0.7313;235725;71.99877;Infinity;3242.38;0.3977;-2.1247;0.6848;0.7856;-32.4257;39.5968;352.7531;351.1195;357.1176;122.2636;1.5985;357.7351;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.1, -0.6, -0.4, 0.7)_1.081002_System.String[];33.8862;0.0895;0.4426;0.7777;-2.8380;1.0786;1.1198;-32.8922;39.5678;4.0879;359.0442;12.0845;156.6578;5.1907;358.1291
0.3739;0.5374;False;False;1.1329;-2.8084;-0.0418;-0.0271;-32.7967;39.2095;0.0763;358.6101;7.7885;125.1608;0.2593;357.3047;2.6909;-0.0075;-0.0952;4.4388;-2.5228;0.7303;235728;71.99677;Infinity;3242.42;0.4330;-2.0087;0.6850;0.7835;-32.2360;39.4775;352.7397;351.0557;357.5496;123.3293;1.5647;357.5985;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.0, -0.6, -0.5, 0.7)_1.081002_System.String[];33.9280;0.0598;0.4513;0.8087;-2.7232;1.0781;1.1157;-32.7048;39.4603;4.2439;359.3622;11.8998;157.6344;5.3108;357.9321
0.3973;0.5368;False;False;1.1628;-2.6960;-0.0421;-0.0308;-32.6112;39.1023;0.0686;358.5623;8.1020;126.2578;0.2214;357.1830;2.6612;-0.0076;-0.0854;4.4602;-2.6360;0.7185;235731;72.00128;Infinity;3242.46;0.4673;-1.8934;0.6853;0.7817;-32.0468;39.3544;352.7256;351.0025;357.8962;124.4310;1.5290;357.4742;LeftFalse_RightTrue;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.0, -0.6, -0.5, 0.6)_1.081002_System.String[];33.9695;0.0294;0.4605;0.8393;-2.6089;1.0777;1.1120;-32.5172;39.3499;4.3084;359.5002;11.6316;158.6499;5.3719;357.7456
0.4158;0.5363;False;False;1.1924;-2.5846;-0.0424;-0.0343;-32.4251;38.9916;0.0614;358.5185;8.3303;127.3905;0.1840;357.0649;2.6345;-0.0078;-0.0824;4.4780;-2.7146;0.7044;235734;71.99913;Infinity;3242.50;0.5003;-1.7791;0.6855;0.7799;-31.8580;39.2275;352.7117;350.9548;358.1577;125.5674;1.4929;357.3547;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.1)_(0.0, -0.6, -0.5, 0.6)_1.081002_System.String[];34.0112;0.0031;0.4700;0.8693;-2.4954;1.0775;1.1086;-32.3296;39.2359;4.3586;359.5929;11.3070;159.6600;5.3273;357.5550
0.4308;0.5360;False;False;1.2212;-2.4744;-0.0427;-0.0376;-32.2382;38.8774;0.0550;358.4755;8.4737;128.5586;0.1467;356.9500;2.6025;-0.0081;-0.0773;4.4981;-2.7949;0.6849;235737;71.9963;Infinity;3242.54;0.5317;-1.6662;0.6857;0.7783;-31.6695;39.0966;352.6986;350.9085;358.3344;126.7387;1.4571;357.2378;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(0.0, -0.6, -0.5, 0.6)_1.081002_System.String[];34.0530;-0.0223;0.4785;0.8984;-2.3829;1.0770;1.1055;-32.1415;39.1187;4.4227;359.7093;10.9355;160.6752;5.2596;357.3449
0.4428;0.5368;False;False;1.2492;-2.3657;-0.0431;-0.0408;-32.0504;38.7597;0.0497;358.4367;8.5324;129.7623;0.1092;356.8477;2.5672;-0.0082;-0.0827;4.5201;-2.8750;0.6600;235740;71.99763;Infinity;3242.59;0.5614;-1.5548;0.6860;0.7767;-31.4811;38.9617;352.6864;350.8669;358.4264;127.9440;1.4209;357.1339;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, 0.2, 0.1)_(0.8, 0.2, -0.5, -0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.6, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(0.0, -0.6, -0.5, 0.6)_1.081002_System.String[];34.0945;-0.0476;0.4856;0.9265;-2.2716;1.0766;1.1025;-31.9531;38.9981;4.5084;359.8354;10.5203;161.7155;5.2164;357.1496
0.4518;0.5392;False;False;1.2759;-2.2585;-0.0434;-0.0442;-31.8616;38.6385;0.0454;358.3857;8.5066;131.0006;0.0717;356.7214;2.5274;-0.0084;-0.0760;4.5435;-2.9579;0.6299;235743;71.9997;Infinity;3242.63;0.5891;-1.4454;0.6862;0.7752;-31.2927;38.8227;352.6753;350.8151;358.4338;129.1878;1.3844;357.0099;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.6, 0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(0.0, -0.6, -0.6, 0.6)_1.081002_System.String[];34.1362;-0.0723;0.4904;0.9533;-2.1620;1.0764;1.0996;-31.7641;38.8739;4.6062;359.9272;10.0546;162.8126;5.1869;356.9410
0.4595;0.5417;False;False;1.3014;-2.1532;-0.0438;-0.0473;-31.6718;38.5135;0.0418;358.3459;8.4011;132.2646;0.0362;356.6294;2.4852;-0.0086;-0.0740;4.5674;-3.0401;0.5973;235746;71.99696;Infinity;3242.67;0.6146;-1.3380;0.6863;0.7736;-31.1043;38.6797;352.6651;350.7700;358.3593;130.4568;1.3491;356.9091;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.6, 0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(-0.1, -0.5, -0.6, 0.6)_1.081002_System.String[];34.1780;-0.0963;0.4946;0.9786;-2.0540;1.0762;1.0967;-31.5747;38.7463;4.7133;0.0277;9.5355;163.9464;5.2184;356.7881
0.4658;0.5452;False;False;1.3253;-2.0498;-0.0441;-0.0503;-31.4809;38.3849;0.0387;358.3068;8.2170;133.5527;0.0010;356.5404;2.4401;-0.0089;-0.0735;4.5921;-3.1220;0.5582;235749;72.00156;Infinity;3242.71;0.6378;-1.2327;0.6865;0.7720;-30.9158;38.5328;352.6558;350.7288;358.2065;131.7486;1.3149;356.8194;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.6, 0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(-0.1, -0.5, -0.6, 0.5)_1.081002_System.String[];34.2195;-0.1181;0.4990;1.0025;-1.9478;1.0760;1.0939;-31.3848;38.6153;4.7989;0.0542;8.9381;165.1001;5.3709;356.6883
0.4715;0.5488;False;False;1.3474;-1.9485;-0.0445;-0.0534;-31.2890;38.2528;0.0360;358.2667;7.9544;134.8661;359.9656;356.4514;2.3912;-0.0091;-0.0741;4.6171;-3.2043;0.5139;235752;71.99878;Infinity;3242.75;0.6584;-1.1297;0.6866;0.7703;-30.7271;38.3820;352.6468;350.6870;357.9750;133.0650;1.2803;356.7304;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.6, 0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.2)_(-0.1, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(-0.1, -0.6, -0.6, 0.5)_1.081002_System.String[];34.2612;-0.1396;0.5056;1.0243;-1.8436;1.0758;1.0911;-31.1941;38.4805;4.8205;0.0103;8.2451;166.3114;5.5225;356.5618
0.4768;0.5525;False;False;1.3675;-1.8492;-0.0449;-0.0567;-31.0960;38.1171;0.0339;358.2289;7.6150;136.2068;359.9304;356.3326;2.3383;-0.0093;-0.0919;4.6423;-3.2886;0.4650;235755;71.99725;Infinity;3242.79;0.6762;-1.0294;0.6867;0.7687;-30.5383;38.2271;352.6384;350.6476;357.6657;134.4085;1.2456;356.6318;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.6, 0.2)_1.000714_System.String[];HandLeft_(0.4, 0.1, 0.1)_(0.9, 0.1, -0.2, -0.4)_1.081002_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.7, -0.2, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.0, 0.1)_(-0.1, -0.5, -0.6, 0.5)_1.081002_System.String[];34.3030;-0.1579;0.5136;1.0443;-1.7417;1.0756;1.0883;-31.0030;38.3417;4.7867;0.0102;7.4788;167.5717;5.6155;356.4088
